Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-59218-80-6,172.16.0.1,59218,192.168.10.50,80,6,5/7/2017 10:02,3002638,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999121439,1501319,710817.6776,2003943,998695,3002638,1501319,710817.6776,2003943,998695,0,0,0,0,0,0,0,0,0,120,0,0.999121439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,DoS slowloris
172.16.0.1-192.168.10.50-59222-80-6,172.16.0.1,59222,192.168.10.50,80,6,5/7/2017 10:02,105580608,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2,3.464101615,24.12374818,0.179957289,5865589.333,1.25E+07,5.13E+07,118,1.06E+08,7038699.333,1.35E+07,5.13E+07,452,1.03E+08,5.13E+07,2.81E+07,7.12E+07,3.14E+07,0,0,0,0,536,100,0.15154298,0.028414309,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707018,6656201.192,9413663,373,1.92E+07,1.88E+07,5.13E+07,5774345,DoS slowloris
172.16.0.1-192.168.10.50-59224-80-6,172.16.0.1,59224,192.168.10.50,80,6,5/7/2017 10:02,3000317,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999894344,1500158.5,712178.8581,2003745,996572,3000317,1500158.5,712178.8581,2003745,996572,0,0,0,0,0,0,0,0,0,120,0,0.999894344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,DoS slowloris
172.16.0.1-192.168.10.50-59228-80-6,172.16.0.1,59228,192.168.10.50,80,6,5/7/2017 10:02,102645877,14,3,2541,6,231,0,181.5,98.36333745,6,0,2,3.464101615,24.8134662,0.165617953,6415367.312,1.32E+07,5.13E+07,22,1.03E+08,7895831.154,1.43E+07,5.13E+07,247,1.03E+08,5.13E+07,2.79E+07,7.10E+07,3.16E+07,0,0,0,0,456,100,0.136391255,0.029226698,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203665.5,4529979.892,6406845,486,1.92E+07,1.88E+07,5.13E+07,5966340,DoS slowloris
172.16.0.1-192.168.10.50-59226-80-6,172.16.0.1,59226,192.168.10.50,80,6,5/7/2017 10:02,3001165,3,0,0,0,0,0,0,0,0,0,0,0,0,0.999611817,1500582.5,711890.3586,2003965,997200,3001165,1500582.5,711890.3586,2003965,997200,0,0,0,0,0,0,0,0,0,120,0,0.999611817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0,0,0,0,0,0,0,0,DoS slowloris
172.16.0.1-192.168.10.50-59230-80-6,172.16.0.1,59230,192.168.10.50,80,6,5/7/2017 10:02,105588751,16,3,2541,6,231,0,158.8125,110.5828309,6,0,2,3.464101615,24.12188776,0.179943411,5866041.722,1.25E+07,5.13E+07,86,1.06E+08,7039244.333,1.35E+07,5.13E+07,312,1.03E+08,5.13E+07,2.81E+07,7.12E+07,3.14E+07,0,0,0,0,536,100,0.151531293,0.028412117,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707145.5,6656302.309,9413862,429,1.92E+07,1.88E+07,5.13E+07,5774355,DoS slowloris
172.16.0.1-192.168.10.50-53860-80-6,172.16.0.1,53860,192.168.10.50,80,6,5/7/2017 10:02,119016325,2,2,16,0,8,8,8,0,0,0,0,0,0.134435339,0.033608835,3.97E+07,6.87E+07,1.19E+08,60,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1,0,0,0,64,64,0.016804417,0.016804417,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,97,0,97,97,1.19E+08,0,1.19E+08,1.19E+08,DoS slowloris
172.16.0.1-192.168.10.50-53914-80-6,172.16.0.1,53914,192.168.10.50,80,6,5/7/2017 10:02,119016278,2,2,16,0,8,8,8,0,0,0,0,0,0.134435392,0.033608848,3.97E+07,6.87E+07,1.19E+08,49,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1,0,0,0,64,64,0.016804424,0.016804424,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,49,0,49,49,1.19E+08,0,1.19E+08,1.19E+08,DoS slowloris
172.16.0.1-192.168.10.50-53898-80-6,172.16.0.1,53898,192.168.10.50,80,6,5/7/2017 10:02,119016275,2,2,16,0,8,8,8,0,0,0,0,0,0.134435395,0.033608849,3.97E+07,6.87E+07,1.19E+08,43,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1,0,0,0,64,64,0.016804424,0.016804424,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,128,0,128,128,1.19E+08,0,1.19E+08,1.19E+08,DoS slowloris
172.16.0.1-192.168.10.50-53906-80-6,172.16.0.1,53906,192.168.10.50,80,6,5/7/2017 10:02,119016240,2,2,16,0,8,8,8,0,0,0,0,0,0.134435435,0.033608859,3.97E+07,6.87E+07,1.19E+08,24,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1.19E+08,1.19E+08,0,1.19E+08,1.19E+08,1,0,0,0,64,64,0.016804429,0.016804429,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6,8,0,0,0,0,0,0,0,2,16,2,0,229,235,1,32,93,0,93,93,1.19E+08,0,1.19E+08,1.19E+08,DoS slowloris
